Brand,Model,Theft Rate (%),Province,Place,Hijacking_Rate,Crime_Level,Crime_Level_Num,Driver_Age,Claims,Vehicle_Value,Vehicle_Year,Annual_Mileage,Tracker,Alarm,Immobilizer,Married,Coverage,Usage,Parking,Theft_Rate,Area_Hijack,Premium
Hyundai,Exter,1.0,Eastern Cape,Cambridge,3.5,Medium,1.3,22,1,2087526,2010,16887,1,0,1,0,Comprehensive,Weekend Only,Garage,1.0,3.5,62855.23
Hyundai,Exter,1.0,Eastern Cape,Kwazakele,4.2,High,1.5,41,2,1181291,2003,25331,0,0,0,1,Smart,Occasional,Street,1.0,4.2,20979.24
Hyundai,Exter,1.0,Eastern Cape,New Brighton,3.8,High,1.5,57,0,1909857,2016,9202,1,0,0,1,Smart,Occasional,Street,1.0,3.8,15795.92
Hyundai,Exter,1.0,Eastern Cape,Summerstrand,1.5,Low,1.0,50,0,3463697,2016,46602,1,0,0,0,Comprehensive,Daily Commute,Street,1.0,1.5,76360.15
Hyundai,Exter,1.0,Eastern Cape,North End,2.0,Medium,1.3,25,0,916412,2006,39585,0,0,0,1,Comprehensive,Daily Commute,Garage,1.0,2.0,8549.89
Hyundai,Exter,1.0,Eastern Cape,Walmer,1.0,Low,1.0,41,1,3536372,2004,20424,0,0,0,0,Smart,Daily Commute,Street,1.0,1.0,101121.42
Hyundai,Exter,1.0,Eastern Cape,Central,2.5,Medium,1.3,67,0,1543782,2018,37632,0,0,0,0,Comprehensive,Business,Carport,1.0,2.5,35995.47
Hyundai,Exter,1.0,Eastern Cape,Mount Road,3.5,Medium,1.3,37,2,3003475,2024,40597,1,1,0,1,Comprehensive,Weekend Only,Street,1.0,3.5,68959.99
Hyundai,Exter,1.0,Eastern Cape,Stanford Terrace,1.2,Low,1.0,33,0,2479162,2020,41017,0,1,1,1,Comprehensive,Business,Street,1.0,1.2,81855.94
Hyundai,Exter,1.0,Mpumalanga,Witbank,3.5,Medium,1.3,67,0,1580139,2025,39983,0,0,0,0,Smart,Daily Commute,Street,1.0,3.5,23150.99
Hyundai,Exter,1.0,Mpumalanga,Secunda,2.8,Medium,1.3,69,2,2852504,2018,39880,0,1,1,0,Third-Party,Weekend Only,Carport,1.0,2.8,45307.45
Hyundai,Exter,1.0,Mpumalanga,Vosman,4.0,High,1.5,29,0,3591341,2008,15341,0,1,1,0,Comprehensive,Occasional,Street,1.0,4.0,89019.79
Hyundai,Exter,1.0,Mpumalanga,Bethal,1.0,Low,1.0,30,0,1829033,2016,22640,1,0,0,0,Smart,Daily Commute,Carport,1.0,1.0,20312.75
Hyundai,Exter,1.0,Mpumalanga,Middleburg,1.5,Low,1.0,62,0,660296,2008,27905,1,1,0,0,Third-Party,Business,Garage,1.0,1.5,3264.22
Hyundai,Exter,1.0,Limpopo,Polokwane,2.5,Medium,1.3,59,2,3417462,2013,11838,0,1,0,1,Comprehensive,Weekend Only,Garage,1.0,2.5,95229.22
Hyundai,Exter,1.0,Limpopo,Mankweng,4.2,High,1.5,56,2,325245,2004,26275,0,1,0,1,Comprehensive,Daily Commute,Carport,1.0,4.2,2355.93
Hyundai,Exter,1.0,North West,Mmabatho,4.0,High,1.5,42,1,873422,2021,8339,0,1,0,0,Third-Party,Weekend Only,Street,1.0,4.0,3337.09
Hyundai,Exter,1.0,North West,Rustenburg,2.0,Medium,1.3,63,0,2652569,2001,37153,0,1,0,0,Comprehensive,Daily Commute,Garage,1.0,2.0,80855.91
Hyundai,Exter,1.0,North West,Potchefstroom,1.2,Low,1.0,49,0,3274942,2023,15449,0,1,0,1,Comprehensive,Business,Carport,1.0,1.2,80136.37
Hyundai,Exter,1.0,Northern Cape,Kimberley,3.5,Medium,1.3,41,0,1405331,2014,13029,0,0,1,1,Comprehensive,Occasional,Carport,1.0,3.5,17105.4
Hyundai,Exter,1.0,Northern Cape,Upington,1.0,Low,1.0,65,0,1038999,2015,49550,0,0,0,0,Comprehensive,Weekend Only,Garage,1.0,1.0,15249.62
Hyundai,Exter,1.0,Free State,Bloemfontein,3.0,Medium,1.3,64,2,156265,2018,23813,0,0,0,0,Third-Party,Occasional,Garage,1.0,3.0,251.06
Hyundai,Exter,1.0,Free State,Welkom,2.0,Medium,1.3,61,2,316146,2000,40066,0,0,1,1,Third-Party,Business,Carport,1.0,2.0,1717.83
Renault,Kiger,1.0,Gauteng,Sandton,1.2,Low,1.0,26,0,1072075,2022,14624,0,0,0,1,Smart,Business,Carport,1.0,1.2,17086.09
Renault,Kiger,1.0,Gauteng,Midrand,2.5,Medium,1.3,57,0,3221686,2011,24659,0,0,0,1,Comprehensive,Daily Commute,Street,1.0,2.5,95888.45
Renault,Kiger,1.0,Gauteng,Ivory Park,4.5,High,1.5,67,0,2885131,2018,24776,1,0,0,1,Comprehensive,Occasional,Street,1.0,4.5,66623.99
Renault,Kiger,1.0,Gauteng,Roodepoort,3.8,High,1.5,40,1,3402056,2019,14068,0,0,0,1,Comprehensive,Occasional,Garage,1.0,3.8,76504.59
Renault,Kiger,1.0,Gauteng,Bramley,2.0,Medium,1.3,67,0,2899804,2014,38294,1,1,0,1,Comprehensive,Business,Garage,1.0,2.0,91466.67
Renault,Kiger,1.0,Gauteng,Honeydew,1.5,Low,1.0,30,2,2748442,2004,25026,1,1,0,0,Third-Party,Occasional,Garage,1.0,1.5,40953.31
Renault,Kiger,1.0,Gauteng,Soweto,4.8,High,1.5,49,0,1158463,2000,14350,0,0,0,0,Comprehensive,Weekend Only,Street,1.0,4.8,16285.6
Renault,Kiger,1.0,Gauteng,Sandringham,3.2,Medium,1.3,67,0,3468211,2010,48471,0,0,0,1,Third-Party,Business,Carport,1.0,3.2,74016.83
Renault,Kiger,1.0,Gauteng,Akasia,2.8,Medium,1.3,32,0,170083,2026,28880,0,0,0,0,Comprehensive,Occasional,Carport,1.0,2.8,308.97
Renault,Kiger,1.0,Gauteng,Midstream,1.0,Low,1.0,53,2,896960,2008,27847,0,0,0,0,Smart,Weekend Only,Garage,1.0,1.0,6124.71
Renault,Kiger,1.0,KwaZulu-Natal,Durban North,1.3,Low,1.0,66,0,1981647,2006,36055,0,0,1,0,Third-Party,Occasional,Carport,1.0,1.3,15344.87
Renault,Kiger,1.0,KwaZulu-Natal,Umlazi,4.2,High,1.5,22,0,2239776,2001,16802,0,1,0,0,Smart,Business,Street,1.0,4.2,94051.68
Renault,Kiger,1.0,KwaZulu-Natal,Inanda,3.5,Medium,1.3,39,0,1964268,2016,6944,1,1,0,0,Comprehensive,Daily Commute,Carport,1.0,3.5,23596.52
Renault,Kiger,1.0,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,33,0,1477213,2015,2360,0,0,1,0,Comprehensive,Daily Commute,Street,1.0,2.9,30455.58
Renault,Kiger,1.0,KwaZulu-Natal,Mankweng,4.0,High,1.5,58,0,3783586,2015,20358,0,0,0,1,Comprehensive,Weekend Only,Street,1.0,4.0,84453.42
Renault,Kiger,1.0,KwaZulu-Natal,Berea,1.5,Low,1.0,27,0,2178795,2013,5464,1,1,0,0,Third-Party,Weekend Only,Street,1.0,1.5,22996.22
Renault,Kiger,1.0,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,41,0,1168828,2026,20610,1,0,1,1,Comprehensive,Occasional,Street,1.0,2.8,10676.39
Renault,Kiger,1.0,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,35,0,2510876,2001,32607,0,0,0,0,Comprehensive,Daily Commute,Street,1.0,3.8,90816.15
Renault,Kiger,1.0,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,66,0,201406,2018,7044,0,0,0,0,Smart,Occasional,Street,1.0,4.5,369.34
Renault,Kiger,1.0,KwaZulu-Natal,Calcutta,1.0,Low,1.0,35,1,2256008,2002,24009,0,1,0,0,Third-Party,Daily Commute,Garage,1.0,1.0,40856.22
Renault,Kiger,1.0,Western Cape,Cape Town CBD,2.5,Medium,1.3,24,0,3045379,2007,36618,0,0,1,1,Smart,Daily Commute,Street,1.0,2.5,100067.61
Renault,Kiger,1.0,Western Cape,Khayelitsha,4.8,High,1.5,21,1,3268705,2020,40700,1,0,0,1,Comprehensive,Occasional,Carport,1.0,4.8,109005.48
Renault,Kiger,1.0,Western Cape,Rondebosch,1.2,Low,1.0,43,0,3992949,2024,12916,0,0,0,0,Comprehensive,Weekend Only,Carport,1.0,1.2,62443.48
Renault,Kiger,1.0,Western Cape,Nyanga,4.0,High,1.5,22,1,2977525,2018,30250,0,0,0,0,Third-Party,Daily Commute,Garage,1.0,4.0,68577.67
Renault,Kiger,1.0,Western Cape,Gugulethu,3.8,High,1.5,33,0,1633416,2015,22289,0,0,0,0,Comprehensive,Weekend Only,Garage,1.0,3.8,22743.35
Renault,Kiger,1.0,Western Cape,Sea Point,1.5,Low,1.0,52,0,3487678,2021,5775,0,1,0,0,Smart,Weekend Only,Street,1.0,1.5,47637.64
Renault,Kiger,1.0,Western Cape,Philippi East,3.2,Medium,1.3,43,0,2718419,2003,47347,0,0,0,0,Comprehensive,Business,Carport,1.0,3.2,89254.07
Renault,Kiger,1.0,Western Cape,Delft,3.5,Medium,1.3,35,2,1772759,2007,2817,1,0,0,0,Comprehensive,Weekend Only,Street,1.0,3.5,40167.1
Renault,Kiger,1.0,Western Cape,Mfuleni,4.2,High,1.5,46,1,3761996,2000,4146,0,0,0,1,Comprehensive,Daily Commute,Street,1.0,4.2,147975.09
Renault,Kiger,1.0,Western Cape,Harare,4.0,High,1.5,40,2,2665325,2003,26158,0,0,0,1,Comprehensive,Occasional,Street,1.0,4.0,100787.67
Renault,Kiger,1.0,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,31,2,585148,2006,26756,0,1,0,0,Smart,Daily Commute,Garage,1.0,3.0,3491.44
Renault,Kiger,1.0,Eastern Cape,Cambridge,3.5,Medium,1.3,32,1,60290,2024,25480,1,1,0,1,Smart,Business,Street,1.0,3.5,200.0
Renault,Kiger,1.0,Eastern Cape,Kwazakele,4.2,High,1.5,66,0,888849,2000,34146,1,0,0,0,Comprehensive,Business,Street,1.0,4.2,11396.14
Renault,Kiger,1.0,Eastern Cape,New Brighton,3.8,High,1.5,50,1,2761320,2023,42601,1,1,0,0,Smart,Weekend Only,Garage,1.0,3.8,32288.68
Renault,Kiger,1.0,Eastern Cape,Summerstrand,1.5,Low,1.0,42,0,459086,2017,34611,1,0,0,0,Comprehensive,Daily Commute,Carport,1.0,1.5,1594.05
Renault,Kiger,1.0,Eastern Cape,North End,2.0,Medium,1.3,38,2,93397,2003,24339,1,0,0,0,Comprehensive,Weekend Only,Carport,1.0,2.0,225.24
Renault,Kiger,1.0,Eastern Cape,Walmer,1.0,Low,1.0,34,2,165311,2019,23103,0,0,0,1,Third-Party,Occasional,Garage,1.0,1.0,240.4
Renault,Kiger,1.0,Eastern Cape,Central,2.5,Medium,1.3,40,1,2959770,2013,26234,0,0,0,1,Smart,Weekend Only,Street,1.0,2.5,63484.36
Renault,Kiger,1.0,Eastern Cape,Mount Road,3.5,Medium,1.3,60,2,1343895,2007,40782,0,0,1,0,Smart,Business,Street,1.0,3.5,33926.9
Renault,Kiger,1.0,Eastern Cape,Stanford Terrace,1.2,Low,1.0,34,0,699450,2026,6958,0,1,0,0,Comprehensive,Business,Carport,1.0,1.2,6469.56
Renault,Kiger,1.0,Mpumalanga,Witbank,3.5,Medium,1.3,31,2,2123881,2017,18825,1,0,0,0,Smart,Weekend Only,Street,1.0,3.5,50817.69
Renault,Kiger,1.0,Mpumalanga,Secunda,2.8,Medium,1.3,46,1,3882104,2006,45252,0,0,1,0,Comprehensive,Weekend Only,Street,1.0,2.8,102440.52
Renault,Kiger,1.0,Mpumalanga,Vosman,4.0,High,1.5,37,0,1964624,2002,29450,0,0,0,0,Smart,Weekend Only,Street,1.0,4.0,20555.8
Renault,Kiger,1.0,Mpumalanga,Bethal,1.0,Low,1.0,47,0,138508,2024,12691,0,0,0,0,Comprehensive,Occasional,Garage,1.0,1.0,200.0
Renault,Kiger,1.0,Mpumalanga,Middleburg,1.5,Low,1.0,36,2,127296,2020,16631,0,0,0,1,Smart,Business,Street,1.0,1.5,434.09
Renault,Kiger,1.0,Limpopo,Polokwane,2.5,Medium,1.3,56,1,3872362,2013,21596,0,0,0,0,Comprehensive,Business,Street,1.0,2.5,182403.26
Renault,Kiger,1.0,Limpopo,Mankweng,4.2,High,1.5,30,2,3177668,2011,3896,0,0,1,1,Comprehensive,Business,Garage,1.0,4.2,172295.31
Renault,Kiger,1.0,North West,Mmabatho,4.0,High,1.5,35,0,3753320,2014,35857,0,1,1,0,Smart,Occasional,Carport,1.0,4.0,62798.5
Renault,Kiger,1.0,North West,Rustenburg,2.0,Medium,1.3,40,0,1317350,2007,2308,1,0,0,0,Comprehensive,Weekend Only,Garage,1.0,2.0,12767.31
Renault,Kiger,1.0,North West,Potchefstroom,1.2,Low,1.0,63,0,784294,2004,48539,0,0,0,1,Smart,Weekend Only,Garage,1.0,1.2,4359.87
Renault,Kiger,1.0,Northern Cape,Kimberley,3.5,Medium,1.3,50,2,1991169,2016,27168,0,0,0,0,Third-Party,Business,Garage,1.0,3.5,26712.18
Renault,Kiger,1.0,Northern Cape,Upington,1.0,Low,1.0,56,0,1811634,2024,30419,1,0,0,0,Third-Party,Weekend Only,Street,1.0,1.0,8345.09
Renault,Kiger,1.0,Free State,Bloemfontein,3.0,Medium,1.3,57,0,1315699,2009,34637,0,0,0,1,Third-Party,Occasional,Carport,1.0,3.0,8661.44
Renault,Kiger,1.0,Free State,Welkom,2.0,Medium,1.3,35,0,3482577,2010,6493,1,1,0,1,Comprehensive,Business,Street,1.0,2.0,121678.57
GWM,P-Series,2.0,Gauteng,Sandton,1.2,Low,1.0,26,2,3897417,2022,14756,1,0,0,0,Third-Party,Business,Garage,2.0,1.2,84259.17
GWM,P-Series,2.0,Gauteng,Midrand,2.5,Medium,1.3,50,2,1823672,2015,31288,1,1,1,1,Comprehensive,Business,Street,2.0,2.5,49575.74
GWM,P-Series,2.0,Gauteng,Ivory Park,4.5,High,1.5,49,0,2996580,2015,14384,1,1,0,1,Comprehensive,Occasional,Carport,2.0,4.5,52228.78
GWM,P-Series,2.0,Gauteng,Roodepoort,3.8,High,1.5,34,2,857039,2003,41852,0,1,1,1,Comprehensive,Business,Carport,2.0,3.8,15108.87
GWM,P-Series,2.0,Gauteng,Bramley,2.0,Medium,1.3,36,2,3914044,2022,17195,0,1,0,0,Comprehensive,Daily Commute,Garage,2.0,2.0,130499.52
GWM,P-Series,2.0,Gauteng,Honeydew,1.5,Low,1.0,44,0,352150,2004,22674,0,0,0,0,Comprehensive,Occasional,Garage,2.0,1.5,1196.28
GWM,P-Series,2.0,Gauteng,Soweto,4.8,High,1.5,23,0,400698,2009,36125,0,0,1,1,Comprehensive,Occasional,Street,2.0,4.8,2482.6
GWM,P-Series,2.0,Gauteng,Sandringham,3.2,Medium,1.3,52,2,1839288,2013,2082,0,0,0,0,Comprehensive,Daily Commute,Street,2.0,3.2,55663.11
GWM,P-Series,2.0,Gauteng,Akasia,2.8,Medium,1.3,54,1,3059780,2008,10442,0,0,0,1,Comprehensive,Daily Commute,Garage,2.0,2.8,99927.14
GWM,P-Series,2.0,Gauteng,Midstream,1.0,Low,1.0,51,0,997998,2017,11285,1,0,0,1,Third-Party,Business,Garage,2.0,1.0,3532.81
GWM,P-Series,2.0,KwaZulu-Natal,Durban North,1.3,Low,1.0,37,0,3882325,2019,40179,0,0,0,1,Smart,Occasional,Garage,2.0,1.3,49641.71
GWM,P-Series,2.0,KwaZulu-Natal,Umlazi,4.2,High,1.5,42,1,2360591,2005,19792,0,0,1,1,Smart,Occasional,Carport,2.0,4.2,45572.84
GWM,P-Series,2.0,KwaZulu-Natal,Inanda,3.5,Medium,1.3,21,0,2684887,2010,49803,0,0,0,1,Comprehensive,Daily Commute,Garage,2.0,3.5,108653.35
GWM,P-Series,2.0,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,27,0,2138064,2020,17500,1,0,0,1,Comprehensive,Daily Commute,Carport,2.0,2.9,52119.41
GWM,P-Series,2.0,KwaZulu-Natal,Mankweng,4.0,High,1.5,27,2,786480,2016,11290,1,1,0,0,Smart,Weekend Only,Street,2.0,4.0,5714.5
GWM,P-Series,2.0,KwaZulu-Natal,Berea,1.5,Low,1.0,41,0,2708596,2008,38496,0,0,0,0,Comprehensive,Daily Commute,Garage,2.0,1.5,67184.18
GWM,P-Series,2.0,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,38,1,751919,2024,7294,1,1,0,1,Third-Party,Daily Commute,Garage,2.0,2.8,2498.49
GWM,P-Series,2.0,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,28,0,1785401,2002,46852,0,1,0,1,Comprehensive,Business,Carport,2.0,3.8,42425.67
GWM,P-Series,2.0,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,44,0,3772136,2015,2322,0,0,0,1,Comprehensive,Weekend Only,Garage,2.0,4.5,71200.25
GWM,P-Series,2.0,KwaZulu-Natal,Calcutta,1.0,Low,1.0,33,0,2502049,2019,17836,0,0,0,0,Comprehensive,Weekend Only,Garage,2.0,1.0,48201.32
GWM,P-Series,2.0,Western Cape,Cape Town CBD,2.5,Medium,1.3,43,1,1614794,2003,36825,0,0,0,0,Smart,Daily Commute,Carport,2.0,2.5,26619.88
GWM,P-Series,2.0,Western Cape,Khayelitsha,4.8,High,1.5,47,0,1643054,2025,37828,1,1,0,0,Comprehensive,Occasional,Street,2.0,4.8,15955.42
GWM,P-Series,2.0,Western Cape,Rondebosch,1.2,Low,1.0,66,2,2220546,2023,22084,0,1,0,0,Comprehensive,Daily Commute,Carport,2.0,1.2,93755.71
GWM,P-Series,2.0,Western Cape,Nyanga,4.0,High,1.5,33,0,3997495,2021,40403,0,0,0,0,Comprehensive,Weekend Only,Carport,2.0,4.0,85642.0
GWM,P-Series,2.0,Western Cape,Gugulethu,3.8,High,1.5,24,0,3915727,2014,5384,1,0,0,0,Third-Party,Business,Street,2.0,3.8,98670.4
GWM,P-Series,2.0,Western Cape,Sea Point,1.5,Low,1.0,33,0,1573588,2001,11453,1,1,0,1,Smart,Occasional,Garage,2.0,1.5,13874.7
GWM,P-Series,2.0,Western Cape,Philippi East,3.2,Medium,1.3,52,0,2838290,2019,27381,0,0,1,0,Smart,Daily Commute,Street,2.0,3.2,52156.24
GWM,P-Series,2.0,Western Cape,Delft,3.5,Medium,1.3,33,0,3417941,2016,45001,0,1,1,1,Smart,Weekend Only,Garage,2.0,3.5,44230.25
GWM,P-Series,2.0,Western Cape,Mfuleni,4.2,High,1.5,57,1,2568927,2018,38224,0,0,0,0,Smart,Business,Garage,2.0,4.2,68327.22
GWM,P-Series,2.0,Western Cape,Harare,4.0,High,1.5,29,0,342701,2019,5664,0,1,0,1,Third-Party,Occasional,Garage,2.0,4.0,598.34
GWM,P-Series,2.0,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,52,0,3983236,2015,37864,1,0,0,0,Smart,Weekend Only,Street,2.0,3.0,56690.8
GWM,P-Series,2.0,Eastern Cape,Cambridge,3.5,Medium,1.3,66,0,2594149,2023,25812,0,0,0,0,Smart,Business,Garage,2.0,3.5,62304.13
GWM,P-Series,2.0,Eastern Cape,Kwazakele,4.2,High,1.5,38,0,2923185,2018,15871,1,0,1,0,Third-Party,Daily Commute,Garage,2.0,4.2,25611.81
GWM,P-Series,2.0,Eastern Cape,New Brighton,3.8,High,1.5,67,1,2378677,2020,9565,0,1,0,1,Comprehensive,Occasional,Garage,2.0,3.8,66715.58
GWM,P-Series,2.0,Eastern Cape,Summerstrand,1.5,Low,1.0,60,1,3690417,2016,6659,0,0,0,1,Comprehensive,Occasional,Carport,2.0,1.5,88510.07
GWM,P-Series,2.0,Eastern Cape,North End,2.0,Medium,1.3,53,2,3040658,2003,27929,1,0,0,1,Comprehensive,Occasional,Street,2.0,2.0,96803.12
GWM,P-Series,2.0,Eastern Cape,Walmer,1.0,Low,1.0,65,1,3146913,2017,32104,0,1,0,0,Comprehensive,Business,Carport,2.0,1.0,144281.22
GWM,P-Series,2.0,Eastern Cape,Central,2.5,Medium,1.3,34,0,2702015,2003,7730,0,1,0,0,Comprehensive,Weekend Only,Garage,2.0,2.5,57028.81
GWM,P-Series,2.0,Eastern Cape,Mount Road,3.5,Medium,1.3,49,2,3016432,2020,33298,1,0,1,0,Smart,Weekend Only,Carport,2.0,3.5,50292.84
GWM,P-Series,2.0,Eastern Cape,Stanford Terrace,1.2,Low,1.0,58,0,2411099,2002,25547,0,0,0,0,Comprehensive,Occasional,Carport,2.0,1.2,50398.86
GWM,P-Series,2.0,Mpumalanga,Witbank,3.5,Medium,1.3,23,0,959648,2021,28359,0,0,0,0,Third-Party,Daily Commute,Garage,2.0,3.5,5382.6
GWM,P-Series,2.0,Mpumalanga,Secunda,2.8,Medium,1.3,41,0,2161768,2017,12467,0,1,0,0,Comprehensive,Weekend Only,Garage,2.0,2.8,33557.25
GWM,P-Series,2.0,Mpumalanga,Vosman,4.0,High,1.5,44,2,3401708,2020,18998,0,0,1,0,Comprehensive,Weekend Only,Carport,2.0,4.0,89396.9
GWM,P-Series,2.0,Mpumalanga,Bethal,1.0,Low,1.0,37,0,749123,2019,28400,1,0,0,0,Smart,Weekend Only,Carport,2.0,1.0,2608.25
GWM,P-Series,2.0,Mpumalanga,Middleburg,1.5,Low,1.0,42,0,3500996,2004,43199,1,0,1,0,Comprehensive,Daily Commute,Garage,2.0,1.5,67908.04
GWM,P-Series,2.0,Limpopo,Polokwane,2.5,Medium,1.3,19,2,543513,2008,37781,0,1,0,0,Smart,Weekend Only,Carport,2.0,2.5,3468.95
GWM,P-Series,2.0,Limpopo,Mankweng,4.2,High,1.5,26,1,3666173,2021,7409,1,0,0,1,Third-Party,Business,Garage,2.0,4.2,66307.68
GWM,P-Series,2.0,North West,Mmabatho,4.0,High,1.5,45,0,2815102,2022,31849,0,0,0,0,Comprehensive,Business,Street,2.0,4.0,91976.81
GWM,P-Series,2.0,North West,Rustenburg,2.0,Medium,1.3,55,0,746230,2026,13945,1,0,0,1,Comprehensive,Occasional,Street,2.0,2.0,3741.75
GWM,P-Series,2.0,North West,Potchefstroom,1.2,Low,1.0,20,0,2690974,2023,18542,1,1,0,0,Smart,Weekend Only,Carport,2.0,1.2,41181.81
GWM,P-Series,2.0,Northern Cape,Kimberley,3.5,Medium,1.3,37,0,2427217,2014,17984,0,0,0,0,Third-Party,Daily Commute,Street,2.0,3.5,36834.69
GWM,P-Series,2.0,Northern Cape,Upington,1.0,Low,1.0,23,2,3600635,2008,31234,1,0,0,0,Comprehensive,Weekend Only,Street,2.0,1.0,171521.46
GWM,P-Series,2.0,Free State,Bloemfontein,3.0,Medium,1.3,56,0,1412762,2013,2547,0,0,1,0,Third-Party,Occasional,Garage,2.0,3.0,8001.02
GWM,P-Series,2.0,Free State,Welkom,2.0,Medium,1.3,50,0,1684073,2020,4900,0,1,0,1,Smart,Business,Garage,2.0,2.0,20026.06
GWM Haval,H6,1.8,Gauteng,Sandton,1.2,Low,1.0,18,1,1832376,2023,42442,0,1,0,0,Comprehensive,Daily Commute,Garage,1.8,1.2,44684.45
GWM Haval,H6,1.8,Gauteng,Midrand,2.5,Medium,1.3,54,0,300763,2001,10946,1,0,0,0,Comprehensive,Occasional,Carport,1.8,2.5,945.32
GWM Haval,H6,1.8,Gauteng,Ivory Park,4.5,High,1.5,23,2,1424323,2025,19118,1,1,0,1,Comprehensive,Weekend Only,Street,1.8,4.5,33280.05
GWM Haval,H6,1.8,Gauteng,Roodepoort,3.8,High,1.5,62,0,2201529,2024,33710,0,0,0,1,Comprehensive,Weekend Only,Garage,1.8,3.8,42843.07
GWM Haval,H6,1.8,Gauteng,Bramley,2.0,Medium,1.3,51,1,3245433,2017,13020,0,1,0,0,Smart,Daily Commute,Carport,1.8,2.0,71074.18
GWM Haval,H6,1.8,Gauteng,Honeydew,1.5,Low,1.0,64,0,3302220,2012,6317,0,0,0,0,Smart,Daily Commute,Garage,1.8,1.5,79704.17
GWM Haval,H6,1.8,Gauteng,Soweto,4.8,High,1.5,32,0,3355564,2020,36692,0,0,0,0,Comprehensive,Weekend Only,Carport,1.8,4.8,72300.27
GWM Haval,H6,1.8,Gauteng,Sandringham,3.2,Medium,1.3,62,1,3672688,2015,2523,0,0,0,1,Comprehensive,Business,Garage,1.8,3.2,190188.83
GWM Haval,H6,1.8,Gauteng,Akasia,2.8,Medium,1.3,43,0,1386503,2005,28086,0,1,1,1,Comprehensive,Occasional,Street,1.8,2.8,17833.46
GWM Haval,H6,1.8,Gauteng,Midstream,1.0,Low,1.0,31,0,1379235,2015,12938,0,1,0,1,Third-Party,Business,Street,1.8,1.0,17681.96
GWM Haval,H6,1.8,KwaZulu-Natal,Durban North,1.3,Low,1.0,24,2,3863158,2003,16659,0,0,1,0,Smart,Weekend Only,Street,1.8,1.3,149536.66
GWM Haval,H6,1.8,KwaZulu-Natal,Umlazi,4.2,High,1.5,63,0,1977858,2023,10809,0,1,0,1,Comprehensive,Weekend Only,Street,1.8,4.2,27530.02
GWM Haval,H6,1.8,KwaZulu-Natal,Inanda,3.5,Medium,1.3,48,2,3972138,2009,17535,0,1,1,0,Smart,Daily Commute,Street,1.8,3.5,126195.24
GWM Haval,H6,1.8,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,41,0,3874859,2018,18298,1,1,0,1,Comprehensive,Business,Garage,1.8,2.9,84126.16
GWM Haval,H6,1.8,KwaZulu-Natal,Mankweng,4.0,High,1.5,48,0,1467496,2010,25876,0,1,1,0,Comprehensive,Weekend Only,Carport,1.8,4.0,16231.21
GWM Haval,H6,1.8,KwaZulu-Natal,Berea,1.5,Low,1.0,46,1,3269934,2004,24264,0,0,0,0,Comprehensive,Business,Garage,1.8,1.5,128109.98
GWM Haval,H6,1.8,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,59,0,3447948,2017,15578,0,0,0,0,Comprehensive,Occasional,Garage,1.8,2.8,59536.81
GWM Haval,H6,1.8,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,49,0,405508,2002,26285,0,1,0,0,Third-Party,Weekend Only,Street,1.8,3.8,756.89
GWM Haval,H6,1.8,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,34,0,170532,2007,48192,1,0,0,0,Comprehensive,Occasional,Carport,1.8,4.5,337.24
GWM Haval,H6,1.8,KwaZulu-Natal,Calcutta,1.0,Low,1.0,31,0,281586,2010,16101,0,1,0,1,Third-Party,Weekend Only,Street,1.8,1.0,315.61
GWM Haval,H6,1.8,Western Cape,Cape Town CBD,2.5,Medium,1.3,57,0,3323818,2020,24730,0,1,0,0,Smart,Weekend Only,Street,1.8,2.5,46209.93
GWM Haval,H6,1.8,Western Cape,Khayelitsha,4.8,High,1.5,53,0,1653800,2018,29476,1,0,0,1,Third-Party,Occasional,Street,1.8,4.8,9279.53
GWM Haval,H6,1.8,Western Cape,Rondebosch,1.2,Low,1.0,65,0,3616849,2020,17503,1,1,1,0,Comprehensive,Daily Commute,Garage,1.8,1.2,75870.27
GWM Haval,H6,1.8,Western Cape,Nyanga,4.0,High,1.5,41,1,2553466,2024,13506,1,0,1,0,Third-Party,Daily Commute,Garage,1.8,4.0,26337.7
GWM Haval,H6,1.8,Western Cape,Gugulethu,3.8,High,1.5,62,1,3232748,2002,42994,0,1,0,1,Comprehensive,Weekend Only,Carport,1.8,3.8,104888.71
GWM Haval,H6,1.8,Western Cape,Sea Point,1.5,Low,1.0,44,1,2607640,2011,18169,0,0,0,0,Comprehensive,Occasional,Garage,1.8,1.5,65675.91
GWM Haval,H6,1.8,Western Cape,Philippi East,3.2,Medium,1.3,42,1,2279195,2014,20484,0,0,0,0,Smart,Daily Commute,Street,1.8,3.2,67119.92
